sample,genome_id,gene_id,marker_id,bits,evalue,fident
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000001.1,oppA,201,2.188e-55,0.291
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000019.1,sucD,371,4.826e-118,0.67
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000007.1,pepN,87,1.156e-19,0.225
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000012.1,adh,79,3.158e-18,0.323
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000003.1,pepO,606,2.246e-192,0.469
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000006.1,dppC,235,1.678e-71,0.458
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000013.1,fdhA,47,4.022e-7,0.207
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000014.1,fadE,243,3.671e-72,0.396
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000004.1,agl,109,5.824e-27,0.288
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000001.1,fhs,689,1.304e-222,0.614
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000005.1,sucD,117,7.895e-30,0.486
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000001.1,mmcG,117,4.704e-33,0.445
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000001.1,pepQ,171,1.957e-47,0.336
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000019.1,etfA,205,1.279e-59,0.414
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000005.1,mmcE,711,7.188e-231,0.656
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000008.1,fadD,124,3.857e-31,0.272
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000002.1,etfA,100,3.54e-25,0.337
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000007.1,dppA,128,2.272e-32,0.265
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000009.1,thl,405,6.175e-128,0.56
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000004.1,extracellular_protease,44,4.811e-6,0.29
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000009.1,fadA,316,3.49e-97,0.447
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000003.1,fdhA,591,3.599e-184,0.437
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000005.1,xylF,284,6.825e-87,0.474
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000015.1,extracellular_protease,154,1.542e-40,0.383
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000004.1,fadB,133,3.171e-36,0.32
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000002.1,crt,185,2.238e-54,0.45
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000005.1,fadD,271,2.785e-76,0.346
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000004.1,crt,242,1.305e-73,0.515
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000012.1,pfkA,44,8.318e-7,0.263
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000008.1,acs,767,2.286e-248,0.574
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000001.1,hbd,143,2.011e-36,0.349
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000001.1,thl,330,4.018e-102,0.492
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000003.1,adh,65,8.28e-14,0.276
FW_TWAS_AS_rep_2,GCA_044223705.1,JBGALS010000001.1,prdB,139,1.207e-38,0.342
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000008.1,oppB,117,5.486e-30,0.276
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000018.1,folD,287,1.617e-88,0.541
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000009.1,etfB,144,3.792e-40,0.35
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000052.1,pepN,149,2.155e-39,0.379
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000002.1,mmcF,172,3.121e-52,0.597
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000062.1,extracellular_protease,53,4.776e-9,0.329
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000009.1,fadA,328,2.813e-100,0.48
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000009.1,fadB,181,4.075e-51,0.328
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000006.1,lctB,230,2.619e-69,0.447
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000006.1,gapA,304,4.824e-94,0.483
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000008.1,oppA,122,1.579e-30,0.261
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000019.1,mmcG,112,7.551e-31,0.438
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000092.1,extracellular_protease,130,1.536e-32,0.35
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000028.1,hbd,312,1.232e-97,0.545
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000097.1,fadE,284,1.152e-86,0.43
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000078.1,aldh,54,1.414e-9,0.256
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000013.1,fadD,341,7.028e-103,0.406
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000035.1,mdh,282,3.7e-87,0.487
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000002.1,pyk,370,6.597e-114,0.441
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000013.1,fhs,580,1.881e-185,0.544
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000013.1,acs,50,1.921e-8,0.255
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000002.1,etfA,173,1.25e-48,0.436
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000002.1,pepQ,160,5.168e-43,0.331
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000018.1,adh,61,3.175e-12,0.252
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000001.1,susC,81,1.604e-17,0.229
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000050.1,cat,267,1.311e-83,0.625
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000063.1,mvhG,40,5.658e-6,0.5
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000011.1,susC,66,3.589e-13,0.354
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000008.1,adh,52,1.295e-9,0.3
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000045.1,fdhA,203,2.876e-55,0.276
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000068.1,fadB,90,5.195e-22,0.305
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000018.1,sucD,338,5.997e-106,0.583
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000061.1,extracellular_protease,50,1.746e-7,0.38
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000007.1,fadE,196,4.221e-56,0.362
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000021.1,lctD,85,5.047e-21,0.322
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000009.1,hbd,273,1.97e-82,0.435
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000079.1,frhB,42,1.187e-6,0.288
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000063.1,frhG,44,2.994e-7,0.252
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000047.1,dtpT,319,1.073e-96,0.408
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000009.1,etfA,195,6.169e-57,0.425
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000028.1,sucD,101,1.366e-24,0.452
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000034.1,mvhG,47,1.766e-8,0.318
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000049.1,oppB,198,7.592e-57,0.461
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000021.1,gdh,450,7.118e-143,0.539
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000013.1,fadB,128,7.705e-32,0.303
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000063.1,hydA,66,1.044e-13,0.252
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000013.1,hbd,137,9.6e-35,0.268
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000007.1,gdh,460,7.33e-145,0.51
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000010.1,gapA,200,1.498e-56,0.387
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000016.1,acylglycerol_lipase,54,3.678e-10,0.302
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000091.1,extracellular_protease,88,7.12e-20,0.297
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000068.1,crt,176,2.955e-51,0.395
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000001.1,fadA,263,3.343e-79,0.419
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000002.1,crt,222,4.195e-65,0.463
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000002.1,fadB,135,1.086e-35,0.387
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000028.1,sucC,367,1.383e-114,0.489
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000015.1,mmcE,304,8.755e-86,0.377
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000005.1,pepO,662,8.438e-212,0.494
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000017.1,pta,179,6.117e-48,0.334
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000009.1,thl,313,3.903e-95,0.458
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000078.1,fadD,120,8.413e-30,0.264
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000051.1,pepA,312,1.962e-94,0.471
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000013.1,fadA,346,2.322e-107,0.494
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000001.1,pepO,583,4.086e-184,0.465
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000078.1,acs,741,1.468e-239,0.57
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000001.1,dppA,184,9.311e-51,0.264
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000007.1,bcd,243,4.338e-72,0.371
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000007.1,pepN,117,1.022e-28,0.3
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000018.1,susC,58,1.737e-10,0.273
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000089.1,gdh,89,1.927e-20,0.259
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000030.1,gdh,65,3.819e-13,0.545
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000021.1,dtpT,313,8.565e-94,0.383
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000097.1,bcd,396,3.556e-125,0.539
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000033.1,susC,53,3.894e-9,0.277
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000028.1,fadB,195,2.412e-57,0.407
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000001.1,pepQ,167,1.186e-45,0.343
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000013.1,thl,276,1.748e-83,0.411
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000077.1,endopeptidase,51,2.315e-9,0.317
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000013.1,susC,63,5.044e-12,0.271
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000029.1,bcd,368,2.744e-115,0.498
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000029.1,fadE,258,2.122e-77,0.415
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000002.1,lctC,390,1.121e-121,0.449
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000002.1,endopeptidase,46,2.337e-7,0.311
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000036.1,dppB,207,2.665e-60,0.392
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000008.1,dppA,77,1.619e-16,0.223
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000034.1,fwdA,50,1.704e-8,0.305
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000057.1,gdh,115,1.537e-29,0.303
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000080.1,pfkA,256,2.001e-77,0.436
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000013.1,bcd,276,5.045e-81,0.386
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000036.1,oppB,175,1.492e-49,0.345
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000001.1,oppA,208,1.873e-58,0.294
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000008.1,dppB,125,1.405e-32,0.282
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000001.1,thl,423,2.924e-134,0.593
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000010.1,dtpT,425,2.459e-132,0.458
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000051.1,pepN,218,5.095e-61,0.335
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000060.1,pepN,145,1.044e-37,0.27
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000013.1,fadE,235,5.367e-67,0.375
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000049.1,dppC,189,6.651e-54,0.447
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000015.1,extracellular_protease,59,5.847e-11,0.32
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000079.1,hydA,68,2.723e-14,0.252
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000008.1,dppC,102,1.223e-24,0.288
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000021.1,lctC,49,4.612e-9,0.257
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000079.1,frhG,41,1.594e-6,0.328
FW_TWAS_AS_rep_2,GCA_044224235.1,JBGAKV010000028.1,susC,383,7.589e-112,0.294
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000005.1,sucD,379,2.386e-120,0.662
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000012.1,esterase,214,3.582e-60,0.341
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000013.1,bgl,218,7.671e-63,0.317
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000024.1,endopeptidase,289,9.49e-87,0.411
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000028.1,glcP,224,4.566e-64,0.314
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000016.1,eda,112,2.746e-30,0.357
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000003.1,pgi,726,2.64e-235,0.682
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000002.1,adhE,224,1.725e-65,0.389
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000015.1,adhE,44,1.229e-6,0.23
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000007.1,ptsG,330,3.073e-100,0.401
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000011.1,fadA,323,2.906e-99,0.505
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000302.1,crt,57,1.995e-12,0.43
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000015.1,dppB,166,4.524e-47,0.386
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000023.1,etfA,113,1.944e-27,0.383
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000021.1,ptsG,76,6.735e-19,0.479
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000015.1,bgl,268,1.726e-79,0.354
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000004.1,fdhA,649,1.966e-202,0.479
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000031.1,tdcB,303,4.169e-91,0.455
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000002.1,oppA,222,3.705e-63,0.313
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000001.1,oppA,445,1.286e-138,0.468
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000023.1,phospholipase,214,9.605e-64,0.425
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000005.1,acs,81,1.955e-17,0.247
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000001.1,tdcB,50,7.501e-9,0.257
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000302.1,etfA,52,1.156e-10,0.378
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000022.1,oppB,210,3.366e-62,0.444
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000019.1,pfkA,144,3.313e-39,0.368
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000006.1,ptsG,519,1.006e-165,0.573
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000010.1,xylA,496,1.387e-158,0.541
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000031.1,edd,225,1.191e-63,0.316
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000012.1,aldh,51,1.203e-8,0.226
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000007.1,pta,128,7.063e-32,0.309
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000001.1,dppA,434,4.794e-135,0.423
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000008.1,mdh,152,3.471e-42,0.372
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000017.1,pfkA,251,2.029e-76,0.487
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000005.1,ptsG,319,1.403e-94,0.414
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000001.1,adh,59,6.818e-12,0.274
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000018.1,adhE,68,4.123e-14,0.25
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000036.1,susC,46,7.161e-7,0.34
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000027.1,dppC,252,7.055e-77,0.48
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000006.1,oppA,423,1.01e-131,0.448
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000001.1,edd,830,3.719e-271,0.668
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000003.1,fadD,131,4.334e-33,0.276
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000015.1,pfkA,59,1.326e-11,0.403
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000023.1,fadA,378,7.495e-119,0.542
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000001.1,pyk,371,7.899e-115,0.483
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000019.1,dppC,134,8.402e-36,0.349
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000006.1,pepT,258,5.175e-77,0.406
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000001.1,fadD,267,5.094e-78,0.366
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000014.1,frhG,45,1.172e-7,0.358
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000021.1,extracellular_protease,113,2.843e-27,0.306
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000003.1,agl,256,2.936e-74,0.364
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000302.1,fadB,53,3.321e-11,0.382
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000017.1,adh,63,3.581e-13,0.27
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000002.1,glcP,42,4.405e-6,0.246
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000019.1,dppA,65,5.607e-13,0.197
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000022.1,adh,72,3.326e-16,0.269
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000008.1,endopeptidase,188,2.744e-54,0.399
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000022.1,dppA,633,2.926e-204,0.591
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000023.1,acylglycerol_lipase,91,1.479e-21,0.278
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000022.1,cazy_GH13,173,6.177e-47,0.36
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000001.1,fdhA,372,3.698e-109,0.344
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000022.1,dppC,186,1.738e-54,0.411
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000009.1,cazy_GH43,113,2.475e-29,0.289
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000010.1,agl,89,3.005e-20,0.271
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000011.1,thl,406,5.829e-128,0.576
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000017.1,gapA,494,4.034e-160,0.713
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000012.1,endopeptidase,235,1.44e-66,0.368
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000018.1,frhG,44,1.611e-7,0.377
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000007.1,fadD,152,3.464e-40,0.292
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000014.1,fadA,246,2.179e-72,0.4
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000038.1,ptsG,49,3.625e-8,0.33
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000001.1,acs,154,1.008e-40,0.283
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000014.1,frhB,43,6.766e-7,0.357
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000003.1,acs,830,3.092e-270,0.606
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000012.1,dppA,278,1.192e-81,0.353
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000015.1,dtpT,289,3.07e-86,0.367
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000014.1,hbd,210,1.06e-57,0.344
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000019.1,dppB,174,3.899e-49,0.325
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000027.1,oppA,192,2.53e-53,0.318
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000004.1,agl,100,1.162e-23,0.284
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000015.1,mer,64,5.453e-13,0.292
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000022.1,frhB,45,2.968e-7,0.431
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000010.1,xylF,336,3.348e-105,0.548
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000006.1,fdhA,220,6.541e-61,0.291
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000031.1,ilvE,168,1.308e-47,0.355
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000027.1,oppB,261,1.017e-79,0.491
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000018.1,frhA,100,9.767e-24,0.265
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000041.1,oppA,199,2.59e-55,0.3
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000015.1,rnfB,197,8.991e-60,0.581
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000013.1,pepQ,185,1.395e-51,0.357
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000022.1,oppA,216,1.479e-61,0.325
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000012.1,fdhA,190,5.09e-51,0.277
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000014.1,fdhA,66,4.161e-13,0.235
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000013.1,glcP,228,8.248e-66,0.329
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000023.1,pepQ,79,2.054e-17,0.256
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000025.1,mdh,182,4.395e-52,0.355
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000014.1,pta,222,9.845e-62,0.44
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000027.1,dppB,289,2.163e-89,0.462
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000015.1,ptsG,339,3.498e-103,0.411
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000002.1,rnfB,42,2.424e-6,0.242
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000004.1,folD,330,4.028e-103,0.597
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000008.1,pepA,347,2.454e-106,0.44
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000015.1,dppA,105,2.834e-25,0.245
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000005.1,sucC,381,7.167e-120,0.517
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000002.1,dppA,771,1.075e-251,0.691
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000011.1,bgl,204,7.879e-58,0.316
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000013.1,pfkA,57,1.23e-10,0.261
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000041.1,pepT,209,2.24e-58,0.369
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000018.1,pyk,462,1.032e-145,0.553
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000005.1,cazy_CE8,84,6.047e-19,0.302
FW_TWAS_AS_rep_2,GCF_002978245.1,NZ_NRMR01000002.1,oppB,240,8.547e-73,0.464
