sample,genome_id,gene_id,marker_id,bits,evalue,fident
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000298.1,frhB,41,1.441e-6,0.306
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000169.1,susD,139,1.714e-36,0.303
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000134.1,dtpT,304,2.098e-90,0.363
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000131.1,gdh,290,1.02e-91,0.683
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000295.1,susD,81,5.095e-21,0.449
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000016.1,mmcE,294,1.198e-82,0.358
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000089.1,susC,62,5.136e-12,0.423
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000002.1,susD,114,2.361e-28,0.283
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000230.1,susC,470,3.597e-145,0.406
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000365.1,mvhG,126,2.988e-35,0.39
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000013.1,xylF,100,6.834e-25,0.319
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000040.1,agl,66,2.065e-13,0.255
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000118.1,dppB,44,8.104e-7,0.317
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000461.1,hydA,71,2.835e-15,0.269
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000010.1,susC,144,2.135e-38,0.292
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000112.1,susC,364,1.701e-109,0.346
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000360.1,pepN,64,2.51e-13,0.242
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000006.1,adh,59,9.007e-12,0.32
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000042.1,fadD,111,4.652e-27,0.257
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000132.1,acs,63,1.908e-13,0.287
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000016.1,mmcF,73,6.701e-15,0.279
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000365.1,fdhA,48,2.69e-8,0.354
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000381.1,mvhG,41,2.259e-6,0.535
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000380.1,frhG,45,9.579e-8,0.241
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000229.1,mmcE,299,3.554e-84,0.364
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000169.1,susC,310,4.726e-91,0.322
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000456.1,susC,250,4.513e-73,0.363
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000521.1,crt,201,5.404e-60,0.444
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000242.1,susD,131,2.232e-33,0.288
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000354.1,lctB,216,2.528e-65,0.451
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000273.1,esterase,61,2.002e-13,0.33
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000239.1,cazy_GH13,135,7.092e-35,0.337
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000301.1,fadD,159,1.28e-42,0.305
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000121.1,mmcF,81,3.884e-22,0.812
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000130.1,hbd,282,3.523e-87,0.523
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000306.1,ilvE,247,3.053e-74,0.397
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000028.1,esterase,206,8.02e-60,0.377
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000017.1,susD,161,2.902e-43,0.318
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000514.1,susC,82,4.593e-18,0.24
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000058.1,crt,56,4.534e-10,0.252
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000218.1,gdh,136,2.011e-40,0.642
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000120.1,oppB,179,4.905e-51,0.363
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000008.1,cazy_GH43,65,6.032e-13,0.302
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000265.1,dppA,177,2.774e-48,0.264
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000320.1,susC,216,1.706e-64,0.408
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000365.1,hydA,123,2.416e-33,0.336
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000074.1,acylglycerol_lipase,41,7.351e-6,0.345
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000493.1,lysophospholipase,50,5.579e-9,0.347
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000001.1,hbd,244,5.646e-74,0.489
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000001.1,lctC,391,5.766e-122,0.474
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000348.1,susC,57,2.685e-10,0.266
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000039.1,fwdA,45,1.452e-6,0.414
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000112.1,susD,81,4.414e-18,0.292
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000105.1,bcd,268,9.099e-81,0.385
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000041.1,susC,536,4.67e-163,0.379
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000307.1,mdh,254,2.979e-77,0.46
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000466.1,frhG,56,2.121e-10,0.301
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000105.1,fadE,196,2.248e-56,0.353
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000420.1,susD,82,3.769e-18,0.262
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000109.1,cazy_PL1,53,1.556e-9,0.277
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000111.1,susC,617,1.822e-192,0.431
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000466.1,frhA,124,2.337e-31,0.257
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000089.1,sucC,367,3.139e-114,0.485
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000243.1,acylglycerol_lipase,48,2.016e-8,0.237
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000380.1,mvhG,48,6.439e-9,0.309
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000321.1,susD,117,3.25e-30,0.303
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000050.1,susC,532,6.215e-162,0.349
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000213.1,susD,168,7.147e-46,0.323
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000241.1,lctC,48,1.072e-8,0.567
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000002.1,esterase,46,2.253e-7,0.25
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000090.1,fadB,89,1.281e-21,0.307
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000396.1,cazy_GH43,85,6.876e-20,0.303
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000399.1,lctB,227,3.088e-69,0.464
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000229.1,mmcF,69,7.92e-14,0.271
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000349.1,frhA,103,1.981e-25,0.272
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000354.1,lctC,53,9.277e-12,0.52
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000072.1,extracellular_protease,55,1.787e-9,0.344
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000118.1,oppB,196,1.151e-56,0.365
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000509.1,susC,177,2.927e-52,0.424
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000027.1,susC,150,1.175e-43,0.489
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000012.1,pepT,41,8.104e-6,0.242
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000277.1,cazy_GH13,107,3.043e-26,0.312
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000002.1,cazy_CE8,251,4.036e-76,0.44
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000509.1,susD,199,7.177e-56,0.308
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000466.1,mvhA,115,2.875e-28,0.244
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000168.1,gdh,41,9.269e-6,0.246
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000044.1,cazy_GH9,164,6.132e-43,0.281
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000215.1,lctD,54,1.292e-10,0.314
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000311.1,susC,246,1.342e-74,0.494
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000013.1,susC,436,3.293e-129,0.317
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000027.1,agl,45,1.724e-6,0.3
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000366.1,eda,110,1.395e-29,0.326
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000365.1,mvhA,469,6.9e-149,0.487
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000302.1,cazy_GH13,96,2.227e-22,0.34
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000129.1,susC,437,6.607e-135,0.422
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000089.1,sucD,107,2.018e-26,0.475
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000184.1,susC,510,1.196e-157,0.393
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000248.1,cazy_GH43,63,7.042e-13,0.285
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000521.1,fadB,138,3.675e-38,0.418
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000034.1,fadA,344,2.048e-106,0.5
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000400.1,susC,91,1.885e-21,0.354
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000290.1,gdh,147,2.523e-43,0.601
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000109.1,cazy_CE8,259,7.182e-75,0.47
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000239.1,agl,94,5.685e-22,0.267
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000241.1,lctD,85,6.324e-21,0.32
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000349.1,mvhA,51,5.139e-9,0.219
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000460.1,cat,259,6.533e-81,0.598
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000119.1,susD,130,1.891e-33,0.284
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000494.1,lysophospholipase,51,9.683e-9,0.277
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000151.1,xylA,500,6.948e-160,0.555
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000349.1,hydA,50,3.942e-9,0.366
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000242.1,susC,221,4.907e-66,0.402
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000039.1,pta,173,8.62e-46,0.345
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000058.1,fadB,119,4.474e-29,0.295
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000462.1,bgl,311,1.016e-94,0.387
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000109.1,cazy_GH43,137,1.475e-35,0.345
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000420.1,susC,118,7.524e-32,0.357
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000235.1,extracellular_protease,130,1.373e-35,0.409
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000321.1,susC,582,1.993e-178,0.364
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000032.1,endopeptidase,221,1.994e-64,0.399
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000248.1,cazy_GH10,234,3.292e-69,0.383
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000034.1,thl,282,3.912e-85,0.453
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000497.1,pepN,100,1.145e-23,0.24
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000115.1,susC,533,2.276e-161,0.34
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000125.1,fadD,223,5.93e-66,0.405
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000351.1,lctB,62,6.653e-13,0.25
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000035.1,susC,464,9.252e-138,0.325
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000511.1,edd,198,2.983e-55,0.338
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000511.1,ilvE,123,1.083e-32,0.347
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000017.1,cazy_GH43,66,3.361e-13,0.299
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000060.1,cazy_GH13,47,1.854e-7,0.313
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000001.1,fadB,180,9.296e-52,0.389
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000125.1,cazy_GH43,46,4.925e-8,0.292
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000035.1,susD,119,2.057e-29,0.281
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000277.1,agl,90,8.838e-21,0.269
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000119.1,susC,231,5.388e-66,0.309
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000349.1,rnfB,40,5.724e-6,0.343
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000074.1,pepN,64,1.755e-12,0.234
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000173.1,rnfB,43,3.644e-6,0.38
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000165.1,gdh,252,1.684e-77,0.476
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000483.1,frhG,46,3.049e-8,0.258
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000408.1,susD,54,1.124e-9,0.299
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000115.1,susD,142,2.937e-37,0.287
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000154.1,tdcB,305,3.566e-93,0.427
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000411.1,bcd,158,3.132e-43,0.312
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000022.1,bcd,263,1.386e-76,0.381
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000118.1,acylglycerol_lipase,49,7.306e-9,0.224
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000213.1,susC,74,3.59e-19,0.454
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000301.1,acs,147,1.21e-38,0.272
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000349.1,frhG,55,4.351e-11,0.285
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000005.1,pepT,49,1.577e-8,0.238
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000022.1,fadE,224,2.098e-63,0.353
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000017.1,susC,602,3.723e-184,0.374
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000010.1,folD,303,2.783e-94,0.543
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000215.1,lctC,400,1.001e-125,0.485
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000002.1,pfkA,52,1.762e-9,0.238
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000130.1,fadB,171,3.739e-49,0.38
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000365.1,frhA,161,1.285e-43,0.307
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000298.1,frhG,47,2.221e-8,0.328
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000411.1,adh,58,1.751e-11,0.271
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000388.1,pepQ,144,1.305e-38,0.303
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000058.1,hbd,117,1.36e-28,0.273
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000212.1,susC,545,7.833e-170,0.437
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000054.1,adh,48,2.346e-8,0.226
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000104.1,susC,177,2.508e-51,0.375
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000155.1,susC,55,1.07e-9,0.289
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000271.1,cazy_GH13,116,8.604e-29,0.309
FW_TWAS_rep_1,GCA_943370345.1,CALRQQ020000090.1,crt,164,2.865e-47,0.428
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000004.1,hydA,87,2.057e-19,0.267
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000302.1,etfA,52,1.156e-10,0.378
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000014.1,crt,136,2.844e-37,0.373
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000034.1,bcd,101,1.296e-23,0.277
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000016.1,ptsG,260,5.586e-76,0.351
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000005.1,cazy_GH13,196,2.688e-54,0.368
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000007.1,pepA,262,4.031e-78,0.459
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000022.1,frhB,45,2.968e-7,0.431
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000009.1,cazy_GH43,113,2.475e-29,0.289
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000007.1,fadD,152,3.464e-40,0.292
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000004.1,ptsG,380,1.434e-117,0.45
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000012.1,endopeptidase,235,1.44e-66,0.368
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000013.1,gapA,246,8.462e-74,0.399
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000006.1,oppA,423,1.01e-131,0.448
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000005.1,sucD,379,2.386e-120,0.662
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000041.1,oppA,199,2.59e-55,0.3
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000027.1,dppA,218,5.824e-62,0.311
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000002.1,dppA,771,1.075e-251,0.691
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000012.1,fdhA,190,5.09e-51,0.277
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000036.1,susC,46,7.161e-7,0.34
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000084.1,adhE,160,8.619e-47,0.392
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000022.1,dppB,253,7.305e-77,0.456
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000038.1,bgl,211,1.379e-60,0.325
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000003.1,acs,830,3.092e-270,0.606
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000023.1,fadA,378,7.495e-119,0.542
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000018.1,rnfB,44,2.91e-7,0.262
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000001.1,edd,830,3.719e-271,0.668
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000017.1,adh,63,3.581e-13,0.27
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000022.1,fdhA,227,5.12e-63,0.284
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000018.1,frhB,44,1.611e-7,0.365
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000008.1,mdh,152,3.471e-42,0.372
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000012.1,aldh,51,1.203e-8,0.226
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000005.1,agl,258,4.216e-75,0.371
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000001.1,adhE,1087,0.0,0.642
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000012.1,oppA,415,1.822e-128,0.455
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000014.1,thl,225,2.037e-65,0.354
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000011.1,thl,406,5.829e-128,0.576
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000011.1,adh,63,3.376e-13,0.246
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000010.1,agl,89,3.005e-20,0.271
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000006.1,pepT,258,5.175e-77,0.406
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000021.1,bgl,232,1.848e-67,0.322
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000023.1,fadB,1026,0.0,0.728
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000018.1,aldh,70,1.782e-14,0.25
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000034.1,fadE,78,1.597e-16,0.25
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000014.1,ackA,367,9.331e-115,0.51
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000055.1,gapA,351,1.48e-110,0.548
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000006.1,ptsG,519,1.006e-165,0.573
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000011.1,fadA,323,2.906e-99,0.505
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000015.1,mer,64,5.453e-13,0.292
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000022.1,frhG,41,5.087e-6,0.4
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000004.1,folD,330,4.028e-103,0.597
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000001.1,dppB,263,1.814e-80,0.445
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000003.1,adhE,108,6.615e-27,0.257
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000019.1,dppC,134,8.402e-36,0.349
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000014.1,frhB,43,6.766e-7,0.357
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000027.1,dppC,252,7.055e-77,0.48
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000008.1,pepA,347,2.454e-106,0.44
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000041.1,dppA,789,1.226e-257,0.727
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000023.1,pepQ,79,2.054e-17,0.256
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000001.1,oppB,312,3.145e-97,0.53
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000249.1,bcd,96,1.23e-25,0.404
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000004.1,glcP,195,1.149e-54,0.306
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000014.1,hbd,210,1.06e-57,0.344
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000014.1,fdhA,66,4.161e-13,0.235
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000014.1,mvhG,42,1.837e-6,0.323
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000010.1,pfkA,254,5.385e-77,0.449
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000015.1,adhE,44,1.229e-6,0.23
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000022.1,dppA,633,2.926e-204,0.591
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000023.1,hbd,205,4.044e-56,0.341
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000014.1,etfA,108,9.233e-26,0.35
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000036.1,cazy_GH13,75,8.514e-16,0.261
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000013.1,bgl,218,7.671e-63,0.317
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000007.1,ptsG,330,3.073e-100,0.401
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000001.1,dppA,434,4.794e-135,0.423
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000028.1,glcP,224,4.566e-64,0.314
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000023.1,lysophospholipase,207,8.427e-61,0.432
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000011.1,bgl,204,7.879e-58,0.316
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000005.1,ptsG,319,1.403e-94,0.414
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000007.1,pta,128,7.063e-32,0.309
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000013.1,pfkA,57,1.23e-10,0.261
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000001.1,acs,154,1.008e-40,0.283
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000012.1,dppA,278,1.192e-81,0.353
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000022.1,agl,165,2.982e-44,0.307
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000002.1,oppA,222,3.705e-63,0.313
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000002.1,dppB,444,3.179e-142,0.675
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000010.1,xylA,496,1.387e-158,0.541
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000002.1,oppB,240,8.547e-73,0.464
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000001.1,eda,225,7.165e-69,0.532
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000009.1,pepQ,69,4.835e-15,0.283
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000008.1,mer,60,8.528e-12,0.376
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000016.1,eda,112,2.746e-30,0.357
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000019.1,pfkA,144,3.313e-39,0.368
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000014.1,fadA,246,2.179e-72,0.4
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000027.1,oppB,261,1.017e-79,0.491
FW_TWAS_rep_1,GCF_002978245.1,NZ_NRMR01000002.1,adhE,224,1.725e-65,0.389
