sample,genome_id,gene_id,marker_id,bits,evalue,fident
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000008.1,crt,223,1.547e-67,0.514
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000009.1,mdh,164,1.42e-46,0.342
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000007.1,fadE,68,3.579e-14,0.255
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000014.1,cazy_GH43,121,1.943e-30,0.3
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000009.1,pepT,57,6.402e-11,0.279
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000001.1,sucD,373,1.527e-118,0.659
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000009.1,adhE,144,6.776e-39,0.287
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000008.1,thl,342,8.09e-106,0.505
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,oppB,181,2.047e-51,0.328
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000028.1,dppA,148,5.844e-39,0.28
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000007.1,oppA,455,1.203e-142,0.478
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000005.1,agl,263,5.642e-77,0.366
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000003.1,dppC,422,2.08e-135,0.71
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000012.1,fadD,132,4.733e-34,0.303
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000008.1,etfA,103,2.152e-26,0.323
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000001.1,fadD,138,1.24e-35,0.276
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,mvhG,42,1.03e-6,0.323
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000011.1,pfkA,56,7.637e-11,0.394
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000007.1,fdhA,551,3.378e-172,0.439
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000003.1,xylA,510,9.463e-163,0.551
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000012.1,cazy_GH13,72,2.673e-15,0.252
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000014.1,tdcB,78,3.918e-17,0.267
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000002.1,fadE,75,1.104e-15,0.272
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000007.1,oppB,312,3.415e-97,0.53
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000028.1,oppB,196,9.346e-58,0.416
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000001.1,dppC,249,1.183e-75,0.473
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000002.1,folD,328,6.365e-103,0.58
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000003.1,adhE,117,8.675e-30,0.338
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000020.1,fadA,363,8.924e-114,0.524
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,pepA,258,1.53e-76,0.439
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000011.1,dppA,610,2.485e-196,0.577
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,hydA,46,6.335e-7,0.358
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,pfkA,146,1.834e-40,0.371
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000011.1,frhB,45,9.042e-8,0.489
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000006.1,thl,404,6.779e-128,0.562
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000008.1,hydA,40,6.146e-6,0.361
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000002.1,cazy_GH43,107,3.276e-27,0.298
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000011.1,adhE,50,1.987e-8,0.242
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000011.1,endopeptidase,228,5.523e-64,0.433
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000028.1,adhE,85,4.19e-19,0.259
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000012.1,edd,807,3.87e-263,0.657
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000001.1,aldh,85,2.28e-19,0.25
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,ackA,370,7.57e-116,0.498
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000003.1,dppA,777,1.145e-253,0.699
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000007.1,dppC,239,4.181e-72,0.45
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000003.1,cazy_GH13,96,2.677e-22,0.293
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000006.1,dtpT,360,1.969e-110,0.419
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000020.1,crt,134,9.391e-34,0.362
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000001.1,bgl,205,2.448e-58,0.298
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000006.1,aldh,206,9.775e-59,0.356
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000001.1,dtpT,271,4.565e-80,0.369
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,crt,134,1.026e-35,0.369
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000007.1,pyk,460,7.319e-145,0.552
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000011.1,fdhA,302,3.491e-87,0.323
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000006.1,fadD,141,5.473e-36,0.303
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000006.1,ackA,415,3.495e-131,0.562
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000005.1,xylA,501,1.978e-160,0.538
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000008.1,aldh,66,2.165e-13,0.226
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000018.1,tdcB,314,9.982e-98,0.514
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000009.1,fadD,139,5.429e-36,0.296
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000011.1,frhG,41,1.729e-6,0.304
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000013.1,ptsG,55,5.015e-10,0.372
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000017.1,rnfB,41,4.268e-6,0.313
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000005.1,pgi,713,9.131e-231,0.672
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000007.1,dppB,264,7.661e-81,0.445
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000020.1,acylglycerol_lipase,66,9.364e-14,0.263
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000014.1,adhE,115,2.12e-29,0.271
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000010.1,adhE,227,8.912e-67,0.375
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,aldh,210,3.552e-60,0.362
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000002.1,xylF,105,1.542e-26,0.307
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000002.1,cazy_GH13,131,3.163e-33,0.323
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000022.1,fadD,184,1.953e-50,0.296
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000012.1,susC,44,2.62e-6,0.318
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000009.1,thl,312,1.172e-95,0.451
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000017.1,fdhA,304,7.936e-88,0.319
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000014.1,glcP,226,2.014e-65,0.327
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000011.1,oppA,201,2.777e-56,0.318
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000020.1,thl,282,9.022e-86,0.458
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000011.1,esterase,224,5.605e-64,0.351
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000011.1,oppB,239,9.896e-70,0.426
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000012.1,acs,118,2.068e-29,0.264
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000008.1,fadB,158,9.888e-43,0.3
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000001.1,acs,94,3.667e-21,0.245
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000002.1,adh,65,1.086e-13,0.265
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000001.1,ptsG,516,1.239e-164,0.572
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000020.1,lysophospholipase,203,3.073e-59,0.433
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000006.1,mer,82,1.421e-18,0.272
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000010.1,mer,56,1.098e-10,0.245
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000011.1,mer,64,8.342e-13,0.289
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000005.1,fadD,136,8.394e-35,0.288
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000002.1,pepQ,65,1.144e-13,0.267
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000006.1,fadA,327,4.552e-101,0.488
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000020.1,hbd,195,5.157e-53,0.366
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000002.1,dppA,48,1.311e-7,0.212
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000003.1,dtpT,257,2.876e-75,0.333
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,pta,214,4.879e-63,0.412
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000011.1,dtpT,282,5.344e-84,0.356
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,frhG,46,1.009e-7,0.274
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000006.1,bgl,214,1.828e-61,0.32
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000007.1,thl,390,6.193e-123,0.583
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000005.1,cazy_GH43,129,1.039e-32,0.326
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000001.1,pepN,413,6.64e-124,0.411
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000006.1,adhE,263,1.934e-78,0.431
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000020.1,fadB,1037,0.0,0.728
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000023.1,cazy_GH13,170,3.788e-46,0.357
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000009.1,acs,109,1.661e-26,0.25
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000022.1,pgi,43,2.149e-6,0.272
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000010.1,endopeptidase,188,2.126e-54,0.395
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000011.1,rnfB,199,2.552e-60,0.595
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000012.1,pyk,366,1.599e-112,0.471
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000018.1,fadD,254,1.325e-73,0.362
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000003.1,oppB,248,1.682e-75,0.468
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000006.1,glcP,198,1.38e-55,0.32
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000005.1,cazy_GH13,174,2.58e-47,0.369
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000003.1,crt,48,4.823e-8,0.396
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000001.1,dppB,286,4.312e-88,0.459
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,fadA,243,8.706e-72,0.402
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000007.1,dppA,300,1.49e-89,0.36
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000007.1,cat,261,4.862e-81,0.599
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,thl,228,2.047e-66,0.363
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000013.1,frhB,44,1.741e-7,0.356
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000008.1,adhE,73,1.407e-15,0.25
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000012.1,acylglycerol_lipase,50,2.335e-8,0.313
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000013.1,bgl,256,2.351e-75,0.329
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000002.1,pfkA,57,5.203e-11,0.259
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000007.1,hbd,165,2.045e-46,0.395
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000002.1,glcP,65,3.786e-13,0.311
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000010.1,fumB,90,1.36e-22,0.278
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000001.1,oppA,430,5.193e-134,0.455
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,fadD,130,1.23e-33,0.303
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000020.1,etfA,114,8.207e-28,0.401
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000005.1,xylF,73,4.131e-16,0.307
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,dppC,130,1.682e-34,0.349
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000003.1,oppA,239,4.561e-69,0.33
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,endopeptidase,276,1.379e-82,0.4
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000008.1,cat,214,1.215e-64,0.504
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,bgl,237,2.973e-69,0.353
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000010.1,mdh,160,4.695e-45,0.386
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000022.1,acs,124,4.422e-31,0.256
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000028.1,dppC,238,3.654e-72,0.453
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000003.1,dppB,439,5.683e-140,0.675
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000001.1,gdh,563,1.157e-181,0.639
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000001.1,fdhA,192,1.348e-51,0.277
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,dppB,176,6.092e-50,0.314
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000005.1,pepA,349,7.058e-107,0.438
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000011.1,dppB,230,6.214e-69,0.423
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000005.1,pepD,133,1.523e-36,0.382
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000023.1,glcP,53,2.042e-9,0.293
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000001.1,gapA,497,4.452e-161,0.728
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000020.1,ilvE,166,5.432e-47,0.354
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000008.1,ptsG,328,2.947e-99,0.404
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000008.1,fadA,365,7.741e-114,0.537
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000008.1,fumB,739,1.915e-240,0.655
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000008.1,fdhA,182,1.138e-48,0.274
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000001.1,adh,67,3.666e-14,0.241
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000001.1,hydA,40,6.146e-6,0.361
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000005.1,glcP,43,3.002e-6,0.224
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000028.1,dppB,248,1.656e-74,0.452
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000020.1,pepQ,78,3.618e-17,0.275
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000017.1,pfkA,259,1.327e-78,0.458
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000007.1,aldh,418,4.24e-125,0.501
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000013.1,frhG,42,5.735e-7,0.377
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000006.1,gapA,255,3.471e-77,0.391
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000009.1,cat,93,9.636e-22,0.301
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000009.1,ptsG,224,3.832e-64,0.322
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000004.1,fdhA,77,2.399e-16,0.233
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000008.1,rnfB,42,1.064e-6,0.309
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000011.1,dppC,209,1.4e-61,0.428
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000003.1,ptsG,267,1.326e-78,0.346
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000001.1,adhE,91,4.377e-21,0.276
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000013.1,hydA,50,2.262e-9,0.363
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000020.1,edd,229,6.31e-65,0.324
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000012.1,eda,215,1.61e-65,0.542
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000006.1,pepQ,187,2.98e-52,0.357
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000012.1,tdcB,53,7.965e-10,0.27
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000005.1,acs,840,1.868e-273,0.612
FW_AS_rep_2,GCF_049943315.1,NZ_JBNFVP010000008.1,gapA,314,1.826e-97,0.505
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,sucC,318,2.688e-98,0.454
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,fdhA,133,8.085e-34,0.238
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,agl,275,9.661e-81,0.387
FW_AS_rep_2,GCA_937871025.1,CALMXB010000016.1,pepQ,133,3.902e-35,0.382
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,crt,42,2.977e-6,0.34
FW_AS_rep_2,GCA_937871025.1,CALMXB010000004.1,dppA,96,1.876e-22,0.271
FW_AS_rep_2,GCA_937871025.1,CALMXB010000012.1,dppC,278,1.872e-85,0.487
FW_AS_rep_2,GCA_937871025.1,CALMXB010000019.1,mvhG,40,8.431e-6,0.278
FW_AS_rep_2,GCA_937871025.1,CALMXB010000009.1,pepQ,68,5.038e-14,0.309
FW_AS_rep_2,GCA_937871025.1,CALMXB010000016.1,cazy_GH13,154,4.331e-41,0.322
FW_AS_rep_2,GCA_937871025.1,CALMXB010000004.1,frhB,44,1.228e-7,0.303
FW_AS_rep_2,GCA_937871025.1,CALMXB010000016.1,agl,114,2.596e-28,0.285
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,dppC,95,1.319e-22,0.294
FW_AS_rep_2,GCA_937871025.1,CALMXB010000018.1,tdcB,248,6.997e-75,0.444
FW_AS_rep_2,GCA_937871025.1,CALMXB010000019.1,pfor,47,2.425e-7,0.244
FW_AS_rep_2,GCA_937871025.1,CALMXB010000009.1,cazy_GH13,201,3.044e-56,0.374
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,folD,354,2.613e-109,0.634
FW_AS_rep_2,GCA_937871025.1,CALMXB010000024.1,adhE,355,3.532e-109,0.455
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,sucD,290,8.517e-90,0.534
FW_AS_rep_2,GCA_937871025.1,CALMXB010000023.1,acs,357,3.367e-109,0.38
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,fadD,194,6.003e-54,0.31
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,lysophospholipase,90,7.678e-22,0.273
FW_AS_rep_2,GCA_937871025.1,CALMXB010000004.1,oppB,185,3.703e-53,0.329
FW_AS_rep_2,GCA_937871025.1,CALMXB010000004.1,thl,340,6.228e-105,0.512
FW_AS_rep_2,GCA_937871025.1,CALMXB010000019.1,mer,194,3.697e-56,0.338
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,mvhA,507,5.73e-161,0.516
FW_AS_rep_2,GCA_937871025.1,CALMXB010000023.1,fadD,134,1.694e-34,0.287
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,mmcG,130,1.452e-37,0.457
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,mvhG,147,1.694e-42,0.443
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,pepQ,60,4.314e-12,0.299
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,oppB,115,2.424e-29,0.29
FW_AS_rep_2,GCA_937871025.1,CALMXB010000004.1,dppC,184,9.367e-53,0.335
FW_AS_rep_2,GCA_937871025.1,CALMXB010000018.1,hydA,45,4.26e-8,0.333
FW_AS_rep_2,GCA_937871025.1,CALMXB010000004.1,fadA,360,1.016e-111,0.518
FW_AS_rep_2,GCA_937871025.1,CALMXB010000004.1,pfor,1468,0.0,0.63
FW_AS_rep_2,GCA_937871025.1,CALMXB010000009.1,fhs,648,1.578e-207,0.558
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,mmcE,719,1.232e-232,0.662
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,pgi,67,3.231e-13,0.303
FW_AS_rep_2,GCA_937871025.1,CALMXB010000009.1,agl,310,1.016e-92,0.415
FW_AS_rep_2,GCA_937871025.1,CALMXB010000024.1,aldh,477,3.871e-151,0.529
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,cazy_GH13,190,2.72e-52,0.352
FW_AS_rep_2,GCA_937871025.1,CALMXB010000004.1,bgl,175,1.986e-48,0.309
FW_AS_rep_2,GCA_937871025.1,CALMXB010000019.1,frhG,47,3.481e-8,0.301
FW_AS_rep_2,GCA_937871025.1,CALMXB010000019.1,pfkA,146,1.42e-39,0.313
FW_AS_rep_2,GCA_937871025.1,CALMXB010000018.1,pepT,238,4.162e-69,0.392
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,dppB,115,3.262e-29,0.3
FW_AS_rep_2,GCA_937871025.1,CALMXB010000004.1,gdh,420,1.005e-132,0.518
FW_AS_rep_2,GCA_937871025.1,CALMXB010000019.1,hydA,42,6.668e-7,0.366
FW_AS_rep_2,GCA_937871025.1,CALMXB010000004.1,hydA,96,3.642e-22,0.284
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,frhA,187,5.267e-52,0.305
FW_AS_rep_2,GCA_937871025.1,CALMXB010000012.1,oppA,121,2.645e-30,0.286
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,mmcF,181,2.75e-55,0.674
FW_AS_rep_2,GCA_937871025.1,CALMXB010000018.1,frhG,53,7.196e-11,0.316
FW_AS_rep_2,GCA_937871025.1,CALMXB010000004.1,fdhA,166,1.455e-43,0.252
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,acs,164,4.194e-44,0.284
FW_AS_rep_2,GCA_937871025.1,CALMXB010000006.1,aldh,53,2.261e-9,0.243
FW_AS_rep_2,GCA_937871025.1,CALMXB010000016.1,fadD,42,3.376e-6,0.262
FW_AS_rep_2,GCA_937871025.1,CALMXB010000016.1,tdcB,68,4.668e-14,0.299
FW_AS_rep_2,GCA_937871025.1,CALMXB010000004.1,dppB,207,1.065e-60,0.363
FW_AS_rep_2,GCA_937871025.1,CALMXB010000012.1,oppB,228,2.558e-68,0.416
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,gapA,338,6.779e-106,0.517
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,hydA,113,1.831e-27,0.282
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,frhG,69,8.981e-16,0.31
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,acylglycerol_lipase,264,2.836e-81,0.435
FW_AS_rep_2,GCA_937871025.1,CALMXB010000004.1,frhG,48,5.901e-9,0.393
FW_AS_rep_2,GCA_937871025.1,CALMXB010000004.1,oppA,105,5.376e-25,0.255
FW_AS_rep_2,GCA_937871025.1,CALMXB010000010.1,extracellular_protease,188,3.774e-51,0.295
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,dppA,144,1.319e-37,0.258
FW_AS_rep_2,GCA_937871025.1,CALMXB010000016.1,extracellular_protease,123,2.876e-30,0.309
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,tdcB,197,1.175e-57,0.385
FW_AS_rep_2,GCA_937871025.1,CALMXB010000006.1,acylglycerol_lipase,50,4.698e-9,0.349
FW_AS_rep_2,GCA_937871025.1,CALMXB010000004.1,pfkA,265,8.473e-81,0.495
FW_AS_rep_2,GCA_937871025.1,CALMXB010000018.1,mvhG,54,5.29e-11,0.269
FW_AS_rep_2,GCA_937871025.1,CALMXB010000012.1,dppA,169,2.372e-45,0.312
FW_AS_rep_2,GCA_937871025.1,CALMXB010000012.1,dppB,302,3.828e-93,0.49
FW_AS_rep_2,GCA_937871025.1,CALMXB010000019.1,pyk,390,4.58e-121,0.475
FW_AS_rep_2,GCA_937871025.1,CALMXB010000018.1,frhA,75,2.58e-16,0.201
FW_AS_rep_2,GCA_937871025.1,CALMXB010000003.1,pfkA,203,6.596e-59,0.392
FW_AS_rep_2,GCA_937871025.1,CALMXB010000004.1,cat,74,1.334e-16,0.275
FW_AS_rep_2,GCA_040772985.1,JAXGXB010000001.1,mmcG,111,6.604e-31,0.412
FW_AS_rep_2,GCA_040772985.1,JAXGXB010000001.1,pfkA,171,7.319e-48,0.349
FW_AS_rep_2,GCA_040772985.1,JAXGXB010000001.1,fadA,306,8.02e-94,0.441
FW_AS_rep_2,GCA_040772985.1,JAXGXB010000001.1,gapA,344,7.101e-108,0.537
FW_AS_rep_2,GCA_040772985.1,JAXGXB010000001.1,agl,100,1.339e-23,0.259
FW_AS_rep_2,GCA_040772985.1,JAXGXB010000001.1,hydA,504,1.02e-158,0.451
FW_AS_rep_2,GCA_040772985.1,JAXGXB010000001.1,adhE,144,1.143e-38,0.321
FW_AS_rep_2,GCA_040772985.1,JAXGXB010000001.1,mmcF,130,1.39e-32,0.535
