sample,genome_id,gene_id,marker_id,bits,evalue,fident
FW_TWAS_rep_2,GCA_031972215.1,DALYFD010000004.1,crt,41,5.438e-6,0.32
FW_TWAS_rep_2,GCA_031972215.1,DALYFD010000010.1,dppA,78,5.691e-17,0.238
FW_TWAS_rep_2,GCA_031972215.1,DALYFD010000002.1,folD,177,1.42e-51,0.375
FW_TWAS_rep_2,GCA_031972215.1,DALYFD010000003.1,pepN,198,2.141e-53,0.325
FW_TWAS_rep_2,GCA_031972215.1,DALYFD010000003.1,gapA,307,8.938e-95,0.468
FW_TWAS_rep_2,GCA_031972215.1,DALYFD010000001.1,bgl,174,1.088e-48,0.29
FW_TWAS_rep_2,GCA_031972215.1,DALYFD010000010.1,oppA,119,1.733e-29,0.265
FW_TWAS_rep_2,GCA_031972215.1,DALYFD010000001.1,ackA,163,4.587e-45,0.333
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000184.1,cazy_GH13,49,3.457e-8,0.359
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000120.1,pfor,1455,0.0,0.618
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000040.1,fumB,125,1.273e-33,0.353
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000073.1,acylglycerol_lipase,129,1.538e-34,0.328
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000002.1,dppB,250,9.452e-76,0.401
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000164.1,fhs,736,1.97e-239,0.649
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000187.1,dppA,119,1.535e-31,0.286
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000034.1,dppA,89,1.801e-20,0.243
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000212.1,frhG,44,3.701e-7,0.437
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000202.1,hydA,137,5.817e-37,0.358
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000031.1,oppA,93,1.434e-21,0.242
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000015.1,frhG,46,2.409e-7,0.418
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000114.1,frhB,48,3.351e-8,0.299
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000230.1,acylglycerol_lipase,68,3.558e-14,0.317
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000064.1,ilvE,338,1.621e-105,0.518
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000117.1,esterase,188,2.944e-52,0.308
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000212.1,frhB,47,6.667e-8,0.441
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000244.1,frhG,49,3.811e-8,0.5
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000034.1,dppC,91,1.121e-23,0.402
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000031.1,dppB,144,2.705e-39,0.281
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000042.1,dppA,80,1.958e-17,0.229
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000045.1,adh,56,8.344e-11,0.266
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000212.1,rnfB,105,7.207e-27,0.367
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000178.1,cazy_GH13,224,4.354e-64,0.442
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000073.1,gdh,58,4.153e-11,0.472
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000072.1,oppB,108,9.355e-27,0.351
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000082.1,pta,152,3.179e-42,0.38
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000027.1,fumB,118,1.389e-32,0.403
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000116.1,dppC,188,4.679e-55,0.358
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000155.1,cat,291,1.06e-91,0.663
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000002.1,dppA,214,8.064e-60,0.287
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000212.1,dppB,198,1.219e-57,0.377
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000034.1,dppB,181,5.072e-52,0.354
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000175.1,dppC,186,1.131e-54,0.434
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000008.1,oppA,123,7.873e-31,0.254
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000212.1,adhE,145,2.195e-39,0.322
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000116.1,oppB,213,1.011e-62,0.404
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000244.1,fdhA,63,2.567e-12,0.457
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000036.1,xylF,196,1.035e-56,0.37
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000082.1,rnfB,44,3.397e-8,0.343
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000219.1,pgi,101,5.289e-24,0.297
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000029.1,xylB,63,2.795e-12,0.244
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000204.1,cazy_GH13,67,3.515e-13,0.245
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000014.1,dppB,321,2.198e-100,0.521
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000144.1,cazy_GH10,280,6.892e-85,0.462
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000216.1,ackA,80,2.707e-19,0.358
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000120.1,grdA,150,3.443e-45,0.728
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000155.1,thl,427,7.07e-135,0.59
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000089.1,dppA,80,1.936e-17,0.222
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000081.1,acylglycerol_lipase,53,1.266e-9,0.256
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000151.1,pfkA,81,1.072e-18,0.303
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000008.1,dppB,214,3.826e-63,0.37
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000201.1,pepA,379,2.029e-117,0.488
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000212.1,pepD,76,1.187e-16,0.313
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000002.1,oppB,274,2.794e-84,0.512
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000114.1,xylB,124,1.647e-31,0.263
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000072.1,pepT,151,1.004e-42,0.425
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000175.1,oppB,191,1.413e-56,0.468
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000036.1,pfkA,40,3.835e-6,0.392
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000244.1,hydA,494,1.043e-155,0.455
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000116.1,cazy_GH43,156,7.835e-42,0.375
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000187.1,oppA,121,6.127e-32,0.297
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000117.1,cazy_GH10,294,1.212e-83,0.486
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000117.1,cazy_GH43,116,7.271e-29,0.32
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000120.1,prdA,93,7.488e-22,0.282
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000137.1,cazy_GH13,180,7.84e-49,0.371
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000207.1,oppB,83,5.412e-22,0.364
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000116.1,dppB,227,1.363e-67,0.415
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000029.1,gapA,374,1.588e-118,0.571
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000093.1,hbd,205,1.032e-60,0.4
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000073.1,agl,245,7.817e-71,0.373
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000152.1,gdh,460,1.231e-146,0.567
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000212.1,dppA,181,5.797e-50,0.277
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000107.1,pgi,49,6.591e-10,0.317
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000231.1,susC,43,3.559e-6,0.287
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000130.1,oppB,132,3.761e-35,0.301
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000008.1,dppA,145,6.155e-38,0.284
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000008.1,dppC,198,3.049e-57,0.345
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000062.1,xylF,245,3.919e-73,0.443
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000031.1,dppA,116,8.166e-29,0.258
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000014.1,dppC,295,1.011e-91,0.51
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000020.1,pfkA,156,6.72e-44,0.348
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000208.1,dppA,74,3.698e-16,0.255
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000012.1,dppC,65,2.184e-16,0.516
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000015.1,endopeptidase,355,1.732e-110,0.553
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000037.1,acylglycerol_lipase,44,1.44e-6,0.423
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000212.1,cdhC,41,4.8e-6,0.377
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000093.1,ackA,432,1.883e-137,0.57
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000089.1,oppA,93,2.608e-21,0.245
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000175.1,oppA,71,8.947e-15,0.28
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000072.1,dppC,94,2.301e-22,0.319
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000208.1,oppA,63,1.091e-12,0.272
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000175.1,dppB,248,5.175e-75,0.443
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000212.1,dppC,195,8.667e-58,0.443
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000212.1,oppB,209,3.692e-61,0.475
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000039.1,dppB,135,4.09e-36,0.315
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000002.1,oppA,165,4.839e-44,0.255
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000155.1,crt,178,5.681e-52,0.445
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000082.1,hydA,43,8.686e-8,0.312
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000026.1,endopeptidase,331,3.515e-98,0.608
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000039.1,dppC,101,1.707e-25,0.336
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000030.1,extracellular_protease,40,1.642e-6,0.333
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000016.1,xylB,145,5.311e-38,0.3
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000034.1,oppB,149,5.131e-41,0.312
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000212.1,pyk,470,3.685e-149,0.539
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000073.1,pfkA,127,2.626e-33,0.311
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000212.1,pepT,269,6.944e-81,0.43
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000137.1,agl,111,6.544e-27,0.282
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000031.1,dppC,134,3.128e-36,0.323
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000039.1,dppA,59,4.669e-11,0.218
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000114.1,hydA,49,1.438e-8,0.345
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000114.1,pfor,42,2.286e-6,0.27
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000089.1,dppC,172,6.515e-49,0.396
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000219.1,pfkA,70,6.132e-15,0.382
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000155.1,fadA,319,1.659e-97,0.475
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000073.1,extracellular_protease,200,5.978e-55,0.413
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000039.1,oppB,136,1.641e-36,0.291
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000202.1,fdhA,598,3.771e-192,0.563
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000016.1,xylA,550,3.252e-177,0.604
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000095.1,pepT,84,3.041e-19,0.264
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000011.1,extracellular_protease,154,8.584e-39,0.322
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000092.1,cazy_GH43,108,5.51e-27,0.347
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000190.1,xylF,189,1.83e-54,0.358
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000089.1,dppB,169,8.766e-48,0.322
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000015.1,frhB,46,1.818e-7,0.382
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000039.1,oppA,78,7.581e-17,0.24
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000081.1,fadA,92,1.299e-21,0.287
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000181.1,pfor,1498,0.0,0.638
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000014.1,oppA,227,2.233e-65,0.334
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000119.1,dppA,217,6.04e-61,0.28
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000120.1,grdB,590,3.683e-191,0.665
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000012.1,oppB,53,4.263e-12,0.433
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000119.1,oppA,162,4.413e-43,0.258
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000119.1,dppB,247,1.358e-74,0.391
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000217.1,cazy_GH43,126,2.21e-32,0.334
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000081.1,adh,81,3.64e-19,0.308
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000114.1,rnfB,42,3.028e-6,0.346
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000119.1,dppC,258,8.426e-79,0.496
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000068.1,extracellular_protease,57,1.138e-11,0.404
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000212.1,pfkA,263,5.177e-80,0.468
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000014.1,dppA,287,5.443e-86,0.361
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000155.1,fadB,187,1.027e-54,0.41
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000155.1,etfA,162,2.074e-46,0.457
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000175.1,dppA,72,2.931e-15,0.271
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000203.1,extracellular_protease,178,1.923e-49,0.364
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000089.1,oppB,198,1.293e-57,0.355
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000178.1,agl,213,1.201e-60,0.357
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000193.1,extracellular_protease,134,3.384e-34,0.363
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000029.1,bgl,381,1.046e-118,0.452
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000130.1,dppC,90,1.801e-21,0.27
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000008.1,oppB,233,2.233e-69,0.388
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000042.1,dppB,137,6.792e-37,0.308
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000002.1,dppC,262,4.645e-80,0.494
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000155.1,hbd,323,1.023e-101,0.599
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000042.1,oppB,158,4.344e-44,0.326
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000072.1,dppB,115,1.779e-29,0.308
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000040.1,pepQ,195,3.739e-56,0.367
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000219.1,pepT,53,8.115e-10,0.216
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000159.1,xylF,156,7.867e-43,0.336
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000125.1,lysophospholipase,61,1.156e-12,0.324
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000202.1,eda,172,1.214e-50,0.472
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000116.1,dppA,132,2.03e-33,0.242
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000119.1,oppB,278,1.799e-85,0.505
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000031.1,oppB,156,1.433e-43,0.371
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000164.1,folD,391,3.171e-125,0.701
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000207.1,dppC,90,3.429e-24,0.392
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000212.1,oppA,219,6.733e-63,0.323
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000237.1,oppB,95,2.136e-25,0.424
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000020.1,xylB,113,4.417e-28,0.243
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000237.1,dppC,80,4.462e-20,0.347
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000082.1,ackA,94,1.22e-22,0.281
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000073.1,cazy_GH13,207,6.231e-58,0.411
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000231.1,crt,48,2.847e-8,0.392
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000014.1,oppB,258,1.403e-78,0.478
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000130.1,dppB,137,7.142e-37,0.307
FW_TWAS_rep_2,GCA_937898325.1,CALDKN010000232.1,extracellular_protease,54,5.998e-10,0.261
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000034.1,adhE,57,1.038e-10,0.243
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000039.1,lctC,43,5.055e-7,0.472
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000172.1,thl,192,1.424e-56,0.441
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000121.1,bcd,370,4.53e-116,0.504
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000005.1,hbd,69,4.379e-15,0.368
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000002.1,susD,176,5.998e-49,0.364
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000070.1,endopeptidase,44,2.168e-6,0.337
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000025.1,fadA,353,3.931e-110,0.524
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000016.1,lysophospholipase,42,2.571e-6,0.22
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000074.1,bcd,367,7.614e-115,0.515
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000025.1,fadE,228,7.864e-65,0.39
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000107.1,cazy_GH13,60,2.511e-11,0.25
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000002.1,rnfB,42,3.802e-7,0.372
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000054.1,mvhA,446,1.516e-140,0.461
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000085.1,lctC,374,8.396e-118,0.5
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000124.1,etfA,141,1.699e-39,0.4
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000005.1,pepO,560,2.694e-176,0.455
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000053.1,pyk,334,2.866e-104,0.504
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000054.1,mvhG,127,5.289e-33,0.385
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000059.1,etfA,163,7.31e-47,0.453
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000011.1,agl,56,1.786e-10,0.262
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000016.1,adh,53,8.212e-10,0.269
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000079.1,frhB,42,1.071e-6,0.306
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000014.1,susC,58,1.328e-10,0.32
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000054.1,frhA,142,1.845e-37,0.276
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000051.1,hbd,171,3.201e-51,0.537
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000018.1,gdh,44,1.136e-6,0.328
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000088.1,pepO,600,3.202e-190,0.449
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000090.1,susC,106,3.038e-25,0.339
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000006.1,cazy_GH13,85,1.267e-18,0.294
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000078.1,endopeptidase,41,8.981e-6,0.25
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000110.1,mmcE,684,1.331e-221,0.649
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000096.1,pepO,627,1.923e-199,0.482
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000025.1,thl,296,2.011e-90,0.459
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000059.1,crt,209,6.649e-63,0.48
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000011.1,pfor,1420,0.0,0.606
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000033.1,adh,79,1.517e-18,0.293
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000004.1,pepD,66,4.721e-14,0.262
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000012.1,fadB,64,3.665e-15,0.393
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000054.1,frhG,87,6.065e-20,0.356
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000025.1,bcd,255,8.387e-74,0.386
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000002.1,adh,43,7.535e-7,0.291
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000011.1,frhB,47,2.257e-7,0.416
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000145.1,susD,69,2.511e-14,0.268
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000164.1,dppB,126,4.873e-36,0.459
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000058.1,pta,173,1.066e-47,0.349
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000012.1,hbd,130,4.381e-38,0.603
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000022.1,folD,325,5.057e-102,0.58
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000164.1,oppB,158,5.993e-43,0.298
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000089.1,agl,98,2.045e-23,0.294
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000027.1,extracellular_protease,48,3.034e-8,0.329
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000011.1,cazy_GH13,86,1.118e-19,0.281
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000088.1,sucD,99,6.054e-24,0.426
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000061.1,bcd,233,5.008e-68,0.357
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000011.1,rnfB,45,9.029e-7,0.403
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000009.1,fadD,316,6.246e-94,0.356
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000026.1,extracellular_protease,123,6.092e-31,0.441
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000061.1,fadE,205,1.549e-58,0.359
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000036.1,gdh,135,1.276e-35,0.329
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000154.1,fadA,253,1.646e-75,0.389
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000079.1,mvhG,42,1.374e-6,0.454
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000038.1,fhs,572,9.284e-183,0.53
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000065.1,fdhA,98,1.37e-25,0.36
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000092.1,oppA,119,1.752e-29,0.252
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000124.1,crt,281,1.157e-87,0.586
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000122.1,susC,62,6.653e-13,0.341
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000154.1,thl,426,5.334e-135,0.582
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000043.1,pepA,311,6.963e-96,0.464
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000051.1,pepN,125,5.981e-31,0.266
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000025.1,hbd,138,7.361e-35,0.258
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000048.1,susC,437,5.194e-135,0.408
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000076.1,pepN,50,3.228e-8,0.252
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000027.1,susC,57,2.656e-10,0.24
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000124.1,fadB,126,3.048e-34,0.4
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000068.1,frhA,95,7.894e-23,0.255
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000009.1,acs,49,6.202e-8,0.24
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000145.1,susC,207,1.825e-58,0.327
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000034.1,susC,641,8.192e-199,0.386
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000094.1,susC,327,2.14e-93,0.278
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000121.1,fadE,260,3.511e-78,0.41
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000034.1,susD,167,1.916e-45,0.314
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000149.1,cazy_GH13,121,4.91e-30,0.273
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000160.1,pepN,115,3.095e-28,0.255
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000119.1,cat,257,4.514e-80,0.59
FW_TWAS_rep_2,GCA_044227805.1,JBGAWA010000089.1,cazy_GH13,107,2.735e-26,0.297
